name,address,telephone,url,latitude,longitude,starRating
THE KNOT TOKYO Shinjuku,"Shinjuku-ku, Nishishinjuku 4-31-1, 160-0023, Tokyo",+81333756511,https://www.travelmyth.com/Tokyo/Hotels/THE-KNOT-TOKYO-Shinjuku_tmid37511,35.68870100,139.68872400,3
Hotel Monterey Lasoeur Ginza,"Chuo-ku Ginza  1-10-18, 104-0061, Tokyo",+81335627111,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Monterey-Lasoeur-Ginza_tmid24914,35.67406700,139.76953700,4
Hotel JAL City Tokyo Toyosu,"Koto-ku Toyosu 6-4-20, 135-0061, Tokyo",+81359624000,https://www.travelmyth.com/Tokyo/Hotels/Hotel-JAL-City-Tokyo-Toyosu_tmid3527980,35.64719700,139.78674500,4
ibis Styles Tokyo Ginza East,"Chuo-ku Shintomi 1-2-13, 104-0041, Tokyo",+81335551230,https://www.travelmyth.com/Tokyo/Hotels/ibis-Styles-Tokyo-Ginza-East_tmid3014175,35.67364400,139.77331900,3
Tmark City Hotel Tokyo Omori,"Ota-ku Omorihoncho 1-2-10, 143-0011, Tokyo",+81357641810,https://www.travelmyth.com/Tokyo/Hotels/Tmark-City-Hotel-Tokyo-Omori_tmid2629588,35.58704900,139.73612100,4
Miyako City Tokyo Takanawa,"Minato-ku Takanawa 3-19-17, 108-0074, Tokyo",+81332804111,https://www.travelmyth.com/Tokyo/Hotels/Miyako-City-Tokyo-Takanawa_tmid2526648,35.63361500,139.73779900,4
MIMARU TOKYO UENO NORTH,"Taito-ku Ueno 7-14-4, 110-0005, Tokyo",+81358306255,https://www.travelmyth.com/Tokyo/Hotels/MIMARU-TOKYO-UENO-NORTH_tmid1904955,35.71647100,139.78054400,4
Keio Plaza Hotel Tokyo Premier Grand,"Shinjuku-ku, Nishishinjuku 2-2-1, 160-8330, Tokyo",+81353228060,https://www.travelmyth.com/Tokyo/Hotels/Keio-Plaza-Hotel-Tokyo-Premier-Grand_tmid1901585,35.68988300,139.69395900,5
Forest Inn Showakan (Okura Hotels & Resorts),"Showanomori, 196-8601, Akishima",+81425421234,https://www.travelmyth.com/Akishima-Akishima/Hotels/Forest-Inn-Showakan-Okura-Hotels-Resorts_tmid1352705,35.71801300,139.36410500,4
Vessel Inn Ueno Iriya Ekimae,"Taito-ku Iriya 1-25-6, 110-0013, Tokyo",+81356037411,https://www.travelmyth.com/Tokyo/Hotels/Vessel-Inn-Ueno-Iriya-Ekimae_tmid607354,35.72153200,139.78603900,3
Hotel Wing International Ikebukuro,"Toshima-ku, Higashiikebukuro 3-10-7, 170-0013, Tokyo",+81353965555,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Wing-International-Ikebukuro_tmid251285,35.73237400,139.71880100,3
Sotetsu Fresa Inn Nihombashi-Ningyocho,"Chuo-ku Nihonbashi Kakigara-cho 1-15-4, 103-0014, Tokyo",+81356950203,https://www.travelmyth.com/Tokyo/Hotels/Sotetsu-Fresa-Inn-Nihombashi-Ningyocho_tmid251011,35.68335900,139.78237900,3
Shibuya Tokyu REI Hotel,"Shibuya-ku, Shibuya 1-24-10, 150-0002, Tokyo",+81334980109,https://www.travelmyth.com/Tokyo/Hotels/Shibuya-Tokyu-REI-Hotel_tmid226877,35.66019700,139.70212400,3
Mitsui Garden Hotel Ginza Premier,"Chuo-ku Ginza 8-13-1, 104-0061, Tokyo",+81335431131,https://www.travelmyth.com/Tokyo/Hotels/Mitsui-Garden-Hotel-Ginza-Premier_tmid96395,35.66704600,139.76288200,4
Agora Tokyo Ginza,"Chuo-ku Ginza 5-14-7, 104-0061, Tokyo",+81368092238,https://www.travelmyth.com/Tokyo/Hotels/Agora-Tokyo-Ginza_tmid3950829,35.66845300,139.76712600,4
Hotel Keihan Tsukiji Ginza Grande,"Chuo-ku Tsukiji 3-5-4, 104-0045, Tokyo",+81355651001,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Keihan-Tsukiji-Ginza-Grande_tmid2628925,35.66849300,139.77401600,4
Hotel Resol Akihabara,"Chiyoda-ku Kanda Sudacho 2-25, 101-0041, Tokyo",+81332589269,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Resol-Akihabara_tmid2532009,35.69679800,139.77392100,3
ICI HOTEL Asakusabashi,"Taito-ku Asakusabashi 1-26-6, 111-0053, Tokyo",+81338638811,https://www.travelmyth.com/Tokyo/Hotels/ICI-HOTEL-Asakusabashi_tmid2530788,35.69831100,139.78365400,3
Hotel Intergate Tokyo Kyobashi,"Chuo-ku, Kyobashi 3-7-8, 104-0031, Tokyo",+81355242929,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Intergate-Tokyo-Kyobashi_tmid1904493,35.67549000,139.77081900,3
Hotel Musse Ginza Meitetsu,"Chuo-ku Ginza 7-12-9, 104-0061, Tokyo",+81335413535,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Musse-Ginza-Meitetsu_tmid1903414,35.66779100,139.76359800,4
The Millennials Shibuya,"Shibuya-ku Jinnan 1-20-13, 150-0041, Tokyo",+81368249410,https://www.travelmyth.com/Tokyo/Hotels/The-Millennials-Shibuya_tmid1902771,35.66223200,139.69970900,2
The Share Hotels Lyuro Tokyo Kiyosumi,"1-1-7 Kiyosumi, Koto-ku, 135-0024, Tokyo",+81364585540,https://www.travelmyth.com/Tokyo/Hotels/The-Share-Hotels-Lyuro-Tokyo-Kiyosumi_tmid1898797,35.68105200,139.79195000,3
B:CONTE Asakusa,"Taito-ku Asakusa 2-4-2, 111-0032, Tokyo",+81358275622,https://www.travelmyth.com/Tokyo/Hotels/B:CONTE-Asakusa_tmid593073,35.71325700,139.79415600,3
Roppongi Hotel S,"Minato-ku, Nishiazabu 1-11-6, 106-0031, Tokyo",+81357712469,https://www.travelmyth.com/Tokyo/Hotels/Roppongi-Hotel-S_tmid320438,35.66036400,139.72467400,4
Sotetsu Fresa Inn Nihombashi Kayabacho,"Chuo-ku Nihonbashi Kayaba-cho 1-3-10, 103-0025, Tokyo",+81336682500,https://www.travelmyth.com/Tokyo/Hotels/Sotetsu-Fresa-Inn-Nihombashi-Kayabacho_tmid149983,35.68078500,139.77995000,3
HOTEL MYSTAYS Kiyosumi Shirakawa,"Koto-ku Tokiwa  1-12-16 , 135-0006, Tokyo",+81356242641,https://www.travelmyth.com/Tokyo/Hotels/HOTEL-MYSTAYS-Kiyosumi-Shirakawa_tmid140311,35.68443300,139.79595500,3
Akihabara Washington Hotel,"Chiyoda-ku Kanda Sakuma-cho 1-8-3, 101-0025, Tokyo",+81332553311,https://www.travelmyth.com/Tokyo/Hotels/Akihabara-Washington-Hotel_tmid85633,35.69747700,139.77373500,3
Comfort Inn Tokyo Roppongi,"Minato-ku Roppongi 3-9-8 , 106-0032, Tokyo",+81354112211,https://www.travelmyth.com/Tokyo/Hotels/Comfort-Inn-Tokyo-Roppongi_tmid73455,35.66370100,139.73369500,3
Mitsui Garden Hotel Jingugaien Tokyo Premier,"Shinjuku-ku Kasumigaoka-cho 11-3, 160-0013, Tokyo",+81357861531,https://www.travelmyth.com/Tokyo/Hotels/Mitsui-Garden-Hotel-Jingugaien-Tokyo-Premier_tmid3138167,35.67997600,139.71596500,4
DDD HOTEL,"Chuo-ku Nihonbashi Bakuracho 2-2-1, 103-0002, Tokyo",+81336680840,https://www.travelmyth.com/Tokyo/Hotels/DDD-HOTEL_tmid2766211,35.69527300,139.78345700,3
Best Western Hotel Fino Tokyo Akihabara,"Taito-ku, Ueno 5-1-6, 110-0005, Tokyo",+81358163151,https://www.travelmyth.com/Tokyo/Hotels/Best-Western-Hotel-Fino-Tokyo-Akihabara_tmid2723407,35.70321600,139.77551300,3
THE BLOSSOM HIBIYA,"Shinbashi 1-1-13, 105-0004, Tokyo",+81335918702,https://www.travelmyth.com/Tokyo/Hotels/THE-BLOSSOM-HIBIYA_tmid2709317,35.66878600,139.75672100,4
Mitsui Garden Hotel Ginza-gochome,"Chuo-ku Ginza 5-13-15, 104-0061, Tokyo",+81362265131,https://www.travelmyth.com/Tokyo/Hotels/Mitsui-Garden-Hotel-Ginza-gochome_tmid2707099,35.66885200,139.76665400,4
MIMARU TOKYO NIHOMBASHI SUITENGUMAE,"chuo-ku Nihombashi Hakozakicho 17-6, 103-0015, Tokyo",+81362311383,https://www.travelmyth.com/Tokyo/Hotels/MIMARU-TOKYO-NIHOMBASHI-SUITENGUMAE_tmid2629048,35.68043000,139.78603800,4
Hotel Ann Asakusa,"Taito-ku Nishiasakusa 2-10-6, 111-0035, Tokyo",+81352464407,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Ann-Asakusa_tmid2215725,35.71264000,139.79062000,3
Henn na Hotel Tokyo Akasaka,"Minato-ku Akasaka 2-6-14, 107-0052, Tokyo",+815058943782,https://www.travelmyth.com/Tokyo/Hotels/Henn-na-Hotel-Tokyo-Akasaka_tmid1904281,35.67211200,139.73909700,3
Comfort Hotel Tokyo Higashi Kanda,"Chiyoda-ku Higashi-Kanda 1-9-10, 101-0031, Tokyo",+81338652611,https://www.travelmyth.com/Tokyo/Hotels/Comfort-Hotel-Tokyo-Higashi-Kanda_tmid1900248,35.69451300,139.77983700,3
Henn na Hotel Maihama Tokyo Bay,"Chiba, Urayasu, Fujimi 5-3-20, 279-0043, Tokyo",+81473162828,https://www.travelmyth.com/Tokyo/Hotels/Henn-na-Hotel-Maihama-Tokyo-Bay_tmid1898902,35.64482100,139.88751900,3
Tokyo Bay Maihama Hotel,"Maihama 1-34, 279-0031, Tokyo",+81473558222,https://www.travelmyth.com/Tokyo/Hotels/Tokyo-Bay-Maihama-Hotel_tmid1310011,35.63099100,139.87307000,4
Tokyu Stay Ginza,"Chuo-ku Ginza 4-10-5, 104-0061, Tokyo",+81335410109,https://www.travelmyth.com/Tokyo/Hotels/Tokyu-Stay-Ginza_tmid1233482,35.67051700,139.76724600,3
Richmond Hotel Premier Asakusa International,"Taito-ku Asakusa 2-6-7, 111-0032, Tokyo",+81358063155,https://www.travelmyth.com/Tokyo/Hotels/Richmond-Hotel-Premier-Asakusa-International_tmid1061551,35.71395500,139.79379400,3
Red Planet Tokyo Asakusa,"Taito-ku, Asakusa 1-11-6, 111-0032, Tokyo",+81358280177,https://www.travelmyth.com/Tokyo/Hotels/Red-Planet-Tokyo-Asakusa_tmid934603,35.71222000,139.79240000,3
Hotel Sunroute Ginza,"Chuo-ku Ginza 1-15-11, 104-0061, Tokyo",+810355799733,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Sunroute-Ginza_tmid876603,35.67358100,139.76980000,3
Daiwa Roynet Hotel Tokyo Akabane,"Kita-ku, Akabane Minami 1-9-13, 115-0044, Tokyo",+81352494055,https://www.travelmyth.com/Tokyo/Hotels/Daiwa-Roynet-Hotel-Tokyo-Akabane_tmid579129,35.77758000,139.72251400,3
Sotetsu Fresa Inn Shimbashi-Karasumoriguchi,"Shinbashi Minato 4-10-2 , 105-0004, Tokyo",+81366950203,https://www.travelmyth.com/Tokyo/Hotels/Sotetsu-Fresa-Inn-Shimbashi-Karasumoriguchi_tmid538702,35.66481800,139.75621800,3
Sotetsu Fresa Inn Tokyo Kamata,"Ota-ku, Kamata 5-19-12, 144-0052, Tokyo",+81357140303,https://www.travelmyth.com/Tokyo/Hotels/Sotetsu-Fresa-Inn-Tokyo-Kamata_tmid340859,35.56215900,139.71827600,3
Citadines Shinjuku Tokyo,"Shinjuku-ku, Shinjuku 1-28-13 , 160-0022, Tokyo",+81353797208,https://www.travelmyth.com/Tokyo/Hotels/Citadines-Shinjuku-Tokyo_tmid196078,35.69108600,139.71322600,4
Tokyu Stay Shibuya,"Shibuya-ku Shinsencho 8-14, 150-0045, Tokyo",+81334771091,https://www.travelmyth.com/Tokyo/Hotels/Tokyu-Stay-Shibuya_tmid180889,35.65562700,139.69365400,3
Hotel Sunroute Plaza Shinjuku,"Shibuya-ku, Yoyogi 2-3-1, 151-0053, Tokyo",+81333753211,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Sunroute-Plaza-Shinjuku_tmid169829,35.68711900,139.69910100,4
Sotetsu Fresa Inn Tokyo-Kyobashi,"Chuo-ku Kyobashi 2-11-1, 104-0031, Tokyo",+81352502031,https://www.travelmyth.com/Tokyo/Hotels/Sotetsu-Fresa-Inn-Tokyo-Kyobashi_tmid155038,35.67648500,139.77181700,3
Hotel Keihan Asakusa,"Taito-ku, Asakusa 2-12-4, 111-0032, Tokyo",+8135830321,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Keihan-Asakusa_tmid149525,35.71498800,139.79273700,3
Hotel Trusty Tokyo Bayside,"Koto-ku Ariake  3-1-15 , 135-0063, Tokyo",+81367000001,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Trusty-Tokyo-Bayside_tmid141689,35.62891200,139.78723900,4
Hotel Gracery Ginza,"Chuo-ku Ginza  7-10-1, 104-0061, Tokyo",+81366861000,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Gracery-Ginza_tmid112737,35.66898800,139.76349300,4
Tokyu Stay Tsukiji,"Chuo-ku Tsukiji 4-11-5, 104-0045, Tokyo",+81355510109,https://www.travelmyth.com/Tokyo/Hotels/Tokyu-Stay-Tsukiji_tmid96780,35.66573600,139.77093600,3
Hotel Gracery Tokyo Tamachi,"Minato-ku, Shibaura 3-8-1, 108-0023, Tokyo",+81366991000,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Gracery-Tokyo-Tamachi_tmid84808,35.64361400,139.75090000,3
remm Akihabara,"Chiyoda-ku Kanda Sakumacho  1-6-5 , 101-0025, Tokyo",+81332540606,https://www.travelmyth.com/Tokyo/Hotels/remm-Akihabara_tmid26023,35.69775200,139.77369600,3
Mitsui Garden Hotel Shiodome Italia-gai - Tokyo,"Minato-ku, Higashishinbashi 2-14-24, 105-0021, Tokyo",+81334311131,https://www.travelmyth.com/Tokyo/Hotels/Mitsui-Garden-Hotel-Shiodome-Italia-gai-Tokyo_tmid20271,35.66023500,139.75685200,4
SORANO Hotel,"W1 3-1 Midorimachi, 190-0014, Tachikawa",+81425407777,https://www.travelmyth.com/Tachikawa-Tachikawa/Hotels/SORANO-Hotel_tmid4531890,35.70268300,139.41115900,3
Hotel K5,"Chuo-Ku Nihonbashikabuto-Cho3-5, 103-0026, Tokyo",+81359623485,https://www.travelmyth.com/Tokyo/Hotels/Hotel-K5_tmid3421035,35.68295800,139.77816400,4
Onyado Nono Asakusa Natural Hot Spring,"Taito-ku Asakusa 2-7-20, 111-0032, Tokyo",+81358300510,https://www.travelmyth.com/Tokyo/Hotels/Onyado-Nono-Asakusa-Natural-Hot-Spring_tmid3143838,35.71483800,139.79476600,4
MIMARU TOKYO SHINJUKU WEST,"Shinjuku-ku, Nishi-Shinjuku 3-3-11, 160-0023, Tokyo",+81362581512,https://www.travelmyth.com/Tokyo/Hotels/MIMARU-TOKYO-SHINJUKU-WEST_tmid3040001,35.68591600,139.69303800,4
Mitsui Garden Hotel Roppongi Tokyo Premier,"Minato-ku Roppongi 3-15-17, 106-0032, Tokyo",+81355451431,https://www.travelmyth.com/Tokyo/Hotels/Mitsui-Garden-Hotel-Roppongi-Tokyo-Premier_tmid3008505,35.66190300,139.73593300,5
TSUKI Tokyo,"Chuo-ku Tsukiji 1-9-4, 104-0045, Tokyo",+81364356288,https://www.travelmyth.com/Tokyo/Hotels/TSUKI-Tokyo_tmid2801123,35.66925200,139.77166100,4
Sotetsu Fresa Inn Ueno-Okachimachi,"Taito-ku Ueno 1-20-8, 110-0005, Tokyo",+81366952031,https://www.travelmyth.com/Tokyo/Hotels/Sotetsu-Fresa-Inn-Ueno-Okachimachi_tmid1901912,35.70793600,139.77248100,3
Nihon Seinenkan Hotel,"Shinjuku-ku Kasumigaoka-machi 4-1, 160-0013, Tokyo",+81334010101,https://www.travelmyth.com/Tokyo/Hotels/Nihon-Seinenkan-Hotel_tmid1900793,35.67392700,139.71569900,3
Dormy Inn Ueno Okachimachi,"Taito-ku Ueno 6-7-22, 110-0005, Tokyo",+81358075489,https://www.travelmyth.com/Tokyo/Hotels/Dormy-Inn-Ueno-Okachimachi_tmid943013,35.70902500,139.77619300,3
Keio Presso Inn Ikebukuro,"Toshima-ku, Minami-Ikebukuro 2-29-11, 171-0022, Tokyo",,https://www.travelmyth.com/Tokyo/Hotels/Keio-Presso-Inn-Ikebukuro_tmid617114,35.72789300,139.71562200,3
Hotel Emisia Tokyo Tachikawa,"Akebono-cho 2-14-16, 190-0012, Tachikawa",+81425251121,https://www.travelmyth.com/Tachikawa-Tachikawa/Hotels/Hotel-Emisia-Tokyo-Tachikawa_tmid615687,35.70006800,139.41561700,3
Millennium Mitsui Garden Hotel Tokyo - Ginza,"Chuo-ku Ginza 5-11-1, 104-0061, Tokyo",+81335493331,https://www.travelmyth.com/Tokyo/Hotels/Millennium-Mitsui-Garden-Hotel-Tokyo-Ginza_tmid559957,35.66983700,139.76606000,4
The Royal Park Hotel Tokyo Haneda Airport Terminal 3,"Ota-ku Haneda Airport 2-6-5, 144-0041, Tokyo",+81368301111,https://www.travelmyth.com/Tokyo/Hotels/The-Royal-Park-Hotel-Tokyo-Haneda-Airport-Terminal-3_tmid554121,35.54655200,139.76792800,4
Comfort Hotel Tokyo Kiyosumi Shirakawa,"Koto-ku Shirakawa 1-6-12, 135-0021, Tokyo",+81356399311,https://www.travelmyth.com/Tokyo/Hotels/Comfort-Hotel-Tokyo-Kiyosumi-Shirakawa_tmid350508,35.68222000,139.79967400,3
Sotetsu Fresa Inn Tokyo Tamachi,"Minato-ku Shibaura 3-14-21, 108-0023, Tokyo",+81354422031,https://www.travelmyth.com/Tokyo/Hotels/Sotetsu-Fresa-Inn-Tokyo-Tamachi_tmid276962,35.64278700,139.74783600,3
Sotetsu Fresa Inn Tokyo-Akasaka,"Minato-ku, Akasaka 6-3-17, 107-0052, Tokyo",+81355732031,https://www.travelmyth.com/Tokyo/Hotels/Sotetsu-Fresa-Inn-Tokyo-Akasaka_tmid263045,35.67124000,139.73545700,3
Tokyu Stay Aoyama Premier,"Minato-ku, Minamiaoyama 2-27-18, 107-0062, Tokyo",+81334970109,https://www.travelmyth.com/Tokyo/Hotels/Tokyu-Stay-Aoyama-Premier_tmid255563,35.66878500,139.71676100,4
Tokyu Stay Gotanda,"Shinagawa-ku, Higashigotanda 1-12-2, 141-0022, Tokyo",+81332800109,https://www.travelmyth.com/Tokyo/Hotels/Tokyu-Stay-Gotanda_tmid213092,35.62712000,139.72474300,3
the b akasaka-mitsuke,"Minato-ku, Akasaka 3-21-7 , 107-0052, Tokyo",+81335893610,https://www.travelmyth.com/Tokyo/Hotels/the-b-akasaka-mitsuke_tmid193379,35.67651700,139.73604100,3
HOTEL MYSTAYS Asakusabashi,"Taito-ku Asakusabashi 1-5-5 , 111-0053, Tokyo",+81368580600,https://www.travelmyth.com/Tokyo/Hotels/HOTEL-MYSTAYS-Asakusabashi_tmid161377,35.69712600,139.78347900,3
Daiwa Roynet Hotel Tokyo Osaki,"Shinagawa-ku, Osaki 2-1-3 , 141-0032, Tokyo",+81354965055,https://www.travelmyth.com/Tokyo/Hotels/Daiwa-Roynet-Hotel-Tokyo-Osaki_tmid105223,35.61824300,139.72662400,3
Dai-ichi Hotel Tokyo Seafort,"Shinagawa-ku Higashi-shinagawa 2-3-15, 140-0002, Tokyo",+81354604411,https://www.travelmyth.com/Tokyo/Hotels/Dai-ichi-Hotel-Tokyo-Seafort_tmid103313,35.62406000,139.75137000,4
the b ochanomizu,"Chiyoda-ku Kanda Awajicho 1-7-5, 101-0063, Tokyo",+81332542888,https://www.travelmyth.com/Tokyo/Hotels/the-b-ochanomizu_tmid94989,35.69573000,139.76642400,3
Richmond Hotel Asakusa,"Taito-ku, Asakusa 2-7-10, 111-0032, Tokyo",+81358060255,https://www.travelmyth.com/Tokyo/Hotels/Richmond-Hotel-Asakusa_tmid40977,35.71417000,139.79430400,3
Henn na Hotel Tokyo Asakusa Tawaramachi,"Taito-ku Kotobuki 3-19-8, 111-0042, Tokyo",+815052105250,https://www.travelmyth.com/Tokyo/Hotels/Henn-na-Hotel-Tokyo-Asakusa-Tawaramachi_tmid3528560,35.70816700,139.79138800,3
Hotel Wing International Shimbashi Onarimon,"6-20-8 Shimbashi, Minato-ku, 105-0004, Tokyo",+81334330122,https://www.travelmyth.com/Tokyo/Hotels/Hotel-Wing-International-Shimbashi-Onarimon_tmid2824474,35.66083200,139.75424300,3
Mitsui Garden Hotel Nihonbashi Premier,"Chuo-ku, Nihonbashi Muromachi 3-4-4, 103-0022, Tokyo",+81332701131,https://www.travelmyth.com/Tokyo/Hotels/Mitsui-Garden-Hotel-Nihonbashi-Premier_tmid2214341,35.68842900,139.77319400,4
Act Hotel Roppongi,"Minato-ku Roppongi 7-17-15, 106-0032, Tokyo",+81364350777,https://www.travelmyth.com/Tokyo/Hotels/Act-Hotel-Roppongi_tmid1908082,35.66238500,139.72947100,4
Four Seasons Hotel George V Paris,"31, Avenue George V, 75008, Paris",+33149527000,https://www.travelmyth.com/Paris/Hotels/Four-Seasons-Hotel-George-V-Paris_tmid387381,48.86875500,2.30088700,5
La Maison Favart,"5, Rue Marivaux, 75002, Paris",+33142975983,https://www.travelmyth.com/Paris/Hotels/La-Maison-Favart_tmid233466,48.87077700,2.33733500,4
Le Meurice – Dorchester Collection,"228, Rue De Rivoli, 75001, Paris",+33144581010,https://www.travelmyth.com/Paris/Hotels/Le-Meurice-–-Dorchester-Collection_tmid216443,48.86510800,2.32804700,5
Le Burgundy Paris,"6-8 Rue Duphot, 75001, Paris",+330142603412,https://www.travelmyth.com/Paris/Hotels/Le-Burgundy-Paris_tmid113107,48.86790800,2.32569000,5
Hôtel Le Royal Monceau Raffles Paris,"37 Avenue Hoche, 75008, Paris",+330142998800,https://www.travelmyth.com/Paris/Hotels/Hotel-Le-Royal-Monceau-Raffles-Paris_tmid88399,48.87590200,2.30044400,5
Shangri-La Paris,"10 Avenue D'Iena, 75016, Paris",+33153671998,https://www.travelmyth.com/Paris/Hotels/Shangri-La-Paris_tmid21396,48.86397000,2.29329700,5
Hôtel Plaza Athénée - Dorchester Collection,"25 Avenue Montaigne, 75008, Paris",+33153676665,https://www.travelmyth.com/Paris/Hotels/Hotel-Plaza-Athenee-Dorchester-Collection_tmid482226,48.86617900,2.30428400,5
Le Pavillon de la Reine & Spa,"28 place des Vosges, 75003, Paris",+33140291919,https://www.travelmyth.com/Paris/Hotels/Le-Pavillon-de-la-Reine-Spa_tmid131910,48.85646400,2.36613000,5
Hôtel Keppler,"10 Rue Kepler, 75016, Paris",+33147206505,https://www.travelmyth.com/Paris/Hotels/Hotel-Keppler_tmid97637,48.86986100,2.29727100,4
Hotel Lutetia,"45 Boulevard Raspail, 75006, Paris",+33149544646,https://www.travelmyth.com/Paris/Hotels/Hotel-Lutetia_tmid1701298,48.85124400,2.32723800,5
Hôtel Elysia by Inwood Hotels,"35 Rue De Berri, 75008, Paris",+33153532020,https://www.travelmyth.com/Paris/Hotels/Hotel-Elysia-by-Inwood-Hotels_tmid217883,48.87366200,2.30625600,5
Hotel Marignan Champs-Elysées,"12 rue de Marignan, 75008, Paris",+33140763456,https://www.travelmyth.com/Paris/Hotels/Hotel-Marignan-Champs-Elysees_tmid92664,48.86850800,2.30651700,5
Le Bristol Paris - an Oetker Collection Hotel,"112 rue du Faubourg Saint Honore, 75008, Paris",+33153434275,https://www.travelmyth.com/Paris/Hotels/Le-Bristol-Paris-an-Oetker-Collection-Hotel_tmid1314195,48.87182800,2.31499900,5
"Maison Souquet, Hotel & Spa","10 rue de Bruxelles, 75009, Paris",+33148785555,https://www.travelmyth.com/Paris/Hotels/Maison-Souquet-Hotel-Spa_tmid850094,48.88364100,2.33143100,5
Nuage,"30 Rue Jean Mermoz, 75008, Paris",+33142257530,https://www.travelmyth.com/Paris/Hotels/Nuage_tmid137595,48.87152200,2.31215300,4
Secret de Paris - Hotel & Spa,"2 Rue De Parme, 75009, Paris",+33153163333,https://www.travelmyth.com/Paris/Hotels/Secret-de-Paris-Hotel-Spa_tmid258234,48.88135400,2.32828300,4
Le Relais Montmartre,"6 Rue Constance, 75018, Paris",+33170642525,https://www.travelmyth.com/Paris/Hotels/Le-Relais-Montmartre_tmid219294,48.88538400,2.33354500,4
Les Jardins De La Villa,"5 Rue Belidor, 75017, Paris",+33153810110,https://www.travelmyth.com/Paris/Hotels/Les-Jardins-De-La-Villa_tmid106101,48.87972000,2.28609600,4
Saint James Paris,"5 place du Chancelier Adenauer, 75016, Paris",+33144058181,https://www.travelmyth.com/Paris/Hotels/Saint-James-Paris_tmid65990,48.87058700,2.27966700,5
B Montmartre,"6 Rue Lecluse, 75017, Paris",+33142933577,https://www.travelmyth.com/Paris/Hotels/B-Montmartre_tmid40369,48.88361100,2.32573600,4
Hotel Le Mareuil,"51, Rue de Malte, 75011, Paris",+33147007876,https://www.travelmyth.com/Paris/Hotels/Hotel-Le-Mareuil_tmid39829,48.86600600,2.36749100,4
Park Hyatt Paris - Vendôme,"5 rue de la Paix, 75002, Paris",+33158711234,https://www.travelmyth.com/Paris/Hotels/Park-Hyatt-Paris-Vendome_tmid305106,48.86877700,2.33057200,5
Grand Hôtel Du Palais Royal,"4 Rue De Valois, 75001, Paris",+33142967214,https://www.travelmyth.com/Paris/Hotels/Grand-Hotel-Du-Palais-Royal_tmid268070,48.86325300,2.33785700,5
"InterContinental Paris Le Grand, an IHG Hotel","2 Rue Scribe, 75009, Paris",+33140073232,https://www.travelmyth.com/Paris/Hotels/InterContinental-Paris-Le-Grand-an-IHG-Hotel_tmid258784,48.87062300,2.32988100,5
Hotel de Nell,"7/9 rue du Conservatoire, 75009, Paris",+330147702530,https://www.travelmyth.com/Paris/Hotels/Hotel-de-Nell_tmid236158,48.87314700,2.34682600,5
Hotel The Peninsula Paris,"19 avenue Kleber, 75116, Paris",+33158122888,https://www.travelmyth.com/Paris/Hotels/Hotel-The-Peninsula-Paris_tmid554546,48.87105500,2.29328800,5
La Clef Louvre Paris by The Crest Collection,"8 Rue De Richelieu, 75001, Paris",+33155352800,https://www.travelmyth.com/Paris/Hotels/La-Clef-Louvre-Paris-by-The-Crest-Collection_tmid269704,48.86400300,2.33602900,5
Hôtel Artus,"34 Rue de Buci, 75006, Paris",+330143290720,https://www.travelmyth.com/Paris/Hotels/Hotel-Artus_tmid150057,48.85346300,2.33605900,4
La Villa Maillot,"143 Avenue De Malakoff, 75016, Paris",+33153645252,https://www.travelmyth.com/Paris/Hotels/La-Villa-Maillot_tmid49094,48.87551800,2.28373400,4
Hotel de Crillon,"10 Place de la Concorde, 75008, Paris",,https://www.travelmyth.com/Paris/Hotels/Hotel-de-Crillon_tmid1699697,48.86706700,2.32139900,5
Le 123 Sébastopol - Astotel,"123, boulevard Sebastopol, 75002, Paris",+33140396123,https://www.travelmyth.com/Paris/Hotels/Le-123-Sebastopol-Astotel_tmid358566,48.86761700,2.35307600,4
Hotel Le Six,"14 Rue Stanislas, 75006, Paris",+330142220075,https://www.travelmyth.com/Paris/Hotels/Hotel-Le-Six_tmid32268,48.84376500,2.32817800,4
"Mandarin Oriental, Paris","251 rue Saint-Honore, 75001, Paris",+33170987888,https://www.travelmyth.com/Paris/Hotels/Mandarin-Oriental-Paris_tmid603075,48.86708500,2.32724800,5
Le Relais Madeleine,"11bis Rue Godot de Mauroy, 75009, Paris",+330147422240,https://www.travelmyth.com/Paris/Hotels/Le-Relais-Madeleine_tmid114388,48.87107300,2.32689700,4
Les Rives de Notre-Dame,"15, Quai Saint-Michel, 75005, Paris",+33143548116,https://www.travelmyth.com/Paris/Hotels/Les-Rives-de-Notre-Dame_tmid79329,48.85329600,2.34575800,4
